Loss
4.219838021220352
0.654010287488603
1.5597314415702394e-05
4.999889391401893e-13
2.724452841188542
4.999889391401893e-13
13.815510557964274
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
7.569278537346686e-12
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
3.3413451900462116e-08
4.999889391401893e-13
1.3953282973508437e-12
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
13.815510557964274
4.999889391401893e-13
13.815510557964274
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.418576615725184e-12
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
13.815510557964274
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
13.815510557964274
4.999889391401893e-13
4.999889391401893e-13
13.815510557964274
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
13.815510557964274
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
13.815510557964274
4.999889391401893e-13
13.815510557964274
4.999889391401893e-13
4.999889391401893e-13
13.815510557964274
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
13.815510557964274
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
13.815510557964274
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
13.815510557964274
13.815510557964274
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
13.815510557964274
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
13.815510557964274
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
13.815510557964274
13.815510557964274
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
13.815510557964274
4.999889391401893e-13
4.999889391401893e-13
13.815510557964274
13.815510557964274
13.815510557964274
0.007005893930701233
13.815510557964274
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
13.815510557964274
13.815510557964274
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
13.815510557964274
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
13.815510557964274
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
13.815510557964274
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
13.815510557964274
4.999889391401893e-13
4.999889391401893e-13
13.815510557964274
4.999889391401893e-13
4.999889391401893e-13
13.815510557964274
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
13.815510557964274
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
13.815510557964274
4.999889391401893e-13
13.815510557964274
4.999889391401893e-13
4.999889391401893e-13
13.815510557964274
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
13.815510557964274
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
13.815510557964274
13.815510557964274
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
1.0342898413554363e-05
4.999889391401893e-13
13.815510557964274
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
13.815510557964274
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
13.815510557964274
13.815510557964274
13.815510557964274
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
13.815510557964274
4.999889391401893e-13
13.815510557964274
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
13.815510557964274
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
13.815510557964274
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
4.999889391401893e-13
